HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3F0BG9B9MPNSQ0UJO8T63NZ1246Y76,A1GCGKDB0A6G8U,Approved,"Tue Apr 05 06:26:14 PDT 2016","Tue Apr 05 06:26:52 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WRFBPLXRAOGDIPIFUH59QPETIH3NH,A2U7HWYD5KOBKW,Approved,"Tue Apr 05 06:26:03 PDT 2016","Tue Apr 05 06:27:06 PDT 2016",  Darn couldn't remember everything ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33C7UALJVLYZ08OZMOE330KM633815,A3TJOSEGRRDAM5,Approved,"Tue Apr 05 06:28:09 PDT 2016","Tue Apr 05 06:29:10 PDT 2016",  Interesting!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3R6P78PK7KBF276Q75A11JKFM57TGF,A2SD7GN80U31GW,Approved,"Tue Apr 05 06:29:44 PDT 2016","Tue Apr 05 06:30:50 PDT 2016",  I remembered the poster's first name because I thought the spelling looked odd,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39N5ACM9HEN2V5QBCIV74SXVTPS9P0,A2BH9ODGCGJMJQ,Approved,"Tue Apr 05 06:31:23 PDT 2016","Tue Apr 05 06:32:14 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Z9WI9EOZZOUZKBEX2ERLS9KISUHKX,A2IWUXM22T1IUZ,Approved,"Tue Apr 05 06:31:38 PDT 2016","Tue Apr 05 06:32:15 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3FIJLY1B6U4BWFHOF4VZEOJ6WNNPF8,A37JD0XUZHQYRC,Approved,"Tue Apr 05 06:31:35 PDT 2016","Tue Apr 05 06:32:51 PDT 2016",I tried to pay attention to the facts first.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X73LLYYQ1EV7QWHUF67DKQOCNZHN2,A3JLOGJW9XKJNH,Approved,"Tue Apr 05 06:33:23 PDT 2016","Tue Apr 05 06:34:05 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",386CSBG1OZM0DYPSEO7KKNW38K66QD,A28V0HWIOIWYAS,Approved,"Tue Apr 05 06:34:33 PDT 2016","Tue Apr 05 06:35:50 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",304SM51WA34IWQL02JDXQ3XW492SB9,A2A6GKT0B582U8,Approved,"Tue Apr 05 06:38:36 PDT 2016","Tue Apr 05 06:39:23 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OB0CAO74HPPJP0V1HFIU0OVG73HYS,A1FCP52N9VY37D,Approved,"Tue Apr 05 06:38:42 PDT 2016","Tue Apr 05 06:39:37 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3V5Q80FXIXRKOW0PTBJLH2MGINQ23P,AYN23NYBG7OBX,Approved,"Tue Apr 05 06:40:31 PDT 2016","Tue Apr 05 06:41:09 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3XXU1SWE8MVDC7WWN3UHLM77RZYA09,A2TN0N04728YLI,Approved,"Tue Apr 05 06:40:22 PDT 2016","Tue Apr 05 06:41:36 PDT 2016",It was so quick I didn't even get to finish reading.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Z7VU45IPYHEK4PMVEEGGKHQ5CAZ11,A2QD0SKVBFS5G6,Approved,"Tue Apr 05 06:42:18 PDT 2016","Tue Apr 05 06:43:48 PDT 2016",  It was so fast I didn't have time to make a strategy.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3KAKFY4PGU2OZHERIE4D4ITX7JNI3G,A2L7ITNH6R03RX,Approved,"Tue Apr 05 06:45:15 PDT 2016","Tue Apr 05 06:47:10 PDT 2016",Needed a few extra seconds to completely read the article,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HYA4D452RJF48GID6KNIBBDLDV2FY,A2DY2ECWL56QG3,Approved,"Tue Apr 05 06:49:16 PDT 2016","Tue Apr 05 06:49:53 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",378XPAWRUCDOJ2DCRTJNRQ73DTFIAC,A3ASQUP5U7XIL6,Approved,"Tue Apr 05 06:49:55 PDT 2016","Tue Apr 05 06:51:30 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OLF68YTN9149BBMQLD2OTUBX1NAFD,AIY1POSXW7GJ8,Approved,"Tue Apr 05 06:51:25 PDT 2016","Tue Apr 05 06:52:05 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3COPXFW7XBCMC192GFMWU1BB4J4KP5,A33L61XKPX76DB,Approved,"Tue Apr 05 06:52:03 PDT 2016","Tue Apr 05 06:53:18 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39O5D9O87TSXMESRQ48RTFV2UE43C0,A2GB0RI43KU4Z,Approved,"Tue Apr 05 06:55:12 PDT 2016","Tue Apr 05 06:56:12 PDT 2016",Interesting!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",36AHBNMV1RC879VTFLWS3F9XOFAYD0,A21JKZ4XTFLC69,Approved,"Tue Apr 05 06:55:21 PDT 2016","Tue Apr 05 06:56:54 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3MHW492WW0DU7961N38BF6SXFC0VM6,A1N72FWAIW15NE,Approved,"Tue Apr 05 06:58:48 PDT 2016","Tue Apr 05 06:59:38 PDT 2016",  Just a bit more time to read the post,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SB4CE2TJVVL9X27QFJOU0UI16JAX4,AL19PSNQDQJWF,Approved,"Tue Apr 05 06:58:59 PDT 2016","Tue Apr 05 07:00:01 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LO69W1SU3DRJUYLYW8AFSAYSSMLG5,A3742VSUL5MEKM,Approved,"Tue Apr 05 07:05:45 PDT 2016","Tue Apr 05 07:06:23 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3KYQYYSHYV7WDVRR9YNU1OBVA5BDO4,A37EC6JJ8SSJ2J,Approved,"Tue Apr 05 07:10:13 PDT 2016","Tue Apr 05 07:10:51 PDT 2016",  N/A,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3MRNMEIQW56O7AOUW6729771F06DLN,A3I9BHNC2DLC7U,Approved,"Tue Apr 05 07:08:41 PDT 2016","Tue Apr 05 07:10:52 PDT 2016","  I feel like I did horrible, I was trying to read the whole post and didn't have a chance to take in everything/Anything.
I don't generally do quick reads, I just read.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TAYZSBPLL8O8DL4JQKMPAUSA3QS28,A6HR4PTSCMZ4L,Approved,"Tue Apr 05 07:11:13 PDT 2016","Tue Apr 05 07:12:11 PDT 2016",  Thank you!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VELCLL3GKJ8FNYMU2K9DS18T7IF1V,A1LSEVXPEYMJL7,Approved,"Tue Apr 05 07:12:26 PDT 2016","Tue Apr 05 07:13:14 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SEPORI8WNZAES2MRX79RLAT96HZAQ,A55V2U9UG3Z47,Approved,"Tue Apr 05 07:12:56 PDT 2016","Tue Apr 05 07:13:29 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QUO65DNQUOIUX2DVTDJBOFJW57UOW,A1TK1NAOGWNAWR,Approved,"Tue Apr 05 07:12:51 PDT 2016","Tue Apr 05 07:13:30 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3KMS4QQVK2QALOK82CQRI7X72DIFKY,A212Q71U8IWGX4,Approved,"Tue Apr 05 07:17:30 PDT 2016","Tue Apr 05 07:18:22 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3W2LOLRXLBF7OEPHT7QLZWBQ51TKRY,A3SZS12EAWZIP5,Approved,"Tue Apr 05 07:17:07 PDT 2016","Tue Apr 05 07:18:33 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",34HJIJKLP5WE3JHVHZ8FTCBXTLGV4C,A3GM65DMOMZ0WY,Approved,"Tue Apr 05 07:18:21 PDT 2016","Tue Apr 05 07:19:40 PDT 2016",  I looked at the most important information and skimmed the rest. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VJ40NV2QIN3UKNOVON96STHDRZOTY,AUY1LRWRQQ8NN,Approved,"Tue Apr 05 07:20:02 PDT 2016","Tue Apr 05 07:20:40 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3LOZAJ85YDDW4U73D0Q9OIBKPIRX2K,A2U5DRRL2QWBUE,Approved,"Tue Apr 05 07:20:09 PDT 2016","Tue Apr 05 07:20:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3X31TUMD7XMUFF8IGDN7856SQ34L16,A32PS32SCBAPF9,Approved,"Tue Apr 05 07:25:00 PDT 2016","Tue Apr 05 07:25:35 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OJSZ2ATDSWUOCKZD6O9SQ187Z457Z,A002160837SWJFPIAI7L7,Approved,"Tue Apr 05 07:29:21 PDT 2016","Tue Apr 05 07:29:58 PDT 2016",  i just tried to remember,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39OWYR0EPKR55T9P6RRIRFCI0SRFYT,A3FZVKTXVQIA8Q,Approved,"Tue Apr 05 07:31:03 PDT 2016","Tue Apr 05 07:32:31 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",384PI804XS1HC3IQ43G86M1DD570SX,A1909MOQZUXZZ5,Approved,"Tue Apr 05 07:33:13 PDT 2016","Tue Apr 05 07:34:13 PDT 2016",Was a quick read!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3SUWZRL0MYDBGVZN5XCKQ67PPHKE6B,A39B0XO57787RN,Approved,"Tue Apr 05 07:36:10 PDT 2016","Tue Apr 05 07:36:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3H0W84IWBK242EX7XLFI11YLL4YER9,AYB7ARCI8O4RL,Approved,"Tue Apr 05 07:41:00 PDT 2016","Tue Apr 05 07:42:08 PDT 2016","  I looked at who, where, and I tried to look at people, but I got distracted so I didn't have a chance. ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VA45EW49NN2L0BFT53Z0MAML8A1O4,A123A2PFK9NCCO,Approved,"Tue Apr 05 07:43:09 PDT 2016","Tue Apr 05 07:44:11 PDT 2016","I didn't realize how briefly I would get to look at the facebook post, so I was reading it line by line instead of skimming.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3G5F9DBFOPX8FV5QW6SYN1K1YQ3HVL,AYTN99VVNM2OM,Approved,"Tue Apr 05 07:45:37 PDT 2016","Tue Apr 05 07:46:30 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3MAOD8E57QASTGWWZJOTG6EI0DKNX3,A2OCMGN24E6CDB,Approved,"Tue Apr 05 07:48:31 PDT 2016","Tue Apr 05 07:49:19 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3TPZPLC3M0CGG31VV9UXDFU9TXL3PG,A3T6X28YP9G2FL,Approved,"Tue Apr 05 07:48:57 PDT 2016","Tue Apr 05 07:50:03 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39U1BHVTDLRE8VU2CQ3HIPV6I063TL,A2DC3ZZBCR8YN5,Approved,"Tue Apr 05 07:49:37 PDT 2016","Tue Apr 05 07:50:30 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EA3QWIZ4IVTYYCLXTA4MVXV1I2TIA,A1H8U1H5GL5JSU,Approved,"Tue Apr 05 07:49:49 PDT 2016","Tue Apr 05 07:50:48 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OVR4I9USPJMYBLEV0E5NPCPCT3Q4F,A1N9QBLJZ8LJN8,Approved,"Tue Apr 05 07:54:48 PDT 2016","Tue Apr 05 07:55:41 PDT 2016",  I did not perform well. I concentrated too much on what the person posting the article was saying.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WT783CTPBH2P9W45XNXBYTEI6JCB2,A25NJEG1M8BTUP,Approved,"Tue Apr 05 07:55:12 PDT 2016","Tue Apr 05 07:55:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VHHR074H3H8Q1NK5T4G9FX5TP67LR,A9YJYYOWOVCR1,Approved,"Tue Apr 05 07:56:03 PDT 2016","Tue Apr 05 07:58:57 PDT 2016",  I read as fast as possible and I have a good memory.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",35DR22AR5DKLPC3MH04E7SGCVWV3X5,A2YACA6VZA66FR,Approved,"Tue Apr 05 08:00:36 PDT 2016","Tue Apr 05 08:01:16 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3OS46CRSLFZSI6L90N1UQAVBPCPV60,AP1C3ZE41AMH1,Approved,"Tue Apr 05 08:04:23 PDT 2016","Tue Apr 05 08:05:09 PDT 2016",  ty,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",30ZX6P7VF8VV9A2EWWB8X935EKGJ2M,AT1J2UIVT0X8E,Approved,"Tue Apr 05 08:09:40 PDT 2016","Tue Apr 05 08:10:16 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3EICBYG644W87SUGTP0E9MCRQBUCJP,A1DY4DM16TBFPL,Approved,"Tue Apr 05 08:12:05 PDT 2016","Tue Apr 05 08:13:33 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",32M8BPYGATMPTTQFDTBXNCI6BOXIGT,A3NSX46VYD9J49,Approved,"Tue Apr 05 08:14:15 PDT 2016","Tue Apr 05 08:16:02 PDT 2016","  I didn't have time to read the whole article, but tried to read and remember as much as I could.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3MB8LZR5BFTWLGU4ONTPDK2RZ98LKD,A2BPQY9PPGKNA6,Approved,"Tue Apr 05 08:16:36 PDT 2016","Tue Apr 05 08:17:11 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",31EUONYN2V3I7CRD0JNO7AH2ACKVOQ,A1G3TBNF8L2W7A,Approved,"Tue Apr 05 08:16:35 PDT 2016","Tue Apr 05 08:17:13 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QJOXOW4XJRD5YKFSDJ1F24BFH3EMP,A3JHX41MA5F1SP,Approved,"Tue Apr 05 08:18:06 PDT 2016","Tue Apr 05 08:19:18 PDT 2016",I only had time to read the post from Jeff,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",386PBUZZXFX1AWOM62TDC52EKK9JLD,A3TZTSRQJQ97L8,Approved,"Tue Apr 05 08:29:14 PDT 2016","Tue Apr 05 08:29:55 PDT 2016",  I just read the article,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3C8HJ7UOP7UBGTBBO0XE0C5T3NDMZ4,A25YR05HZ5KZLO,Approved,"Tue Apr 05 08:29:51 PDT 2016","Tue Apr 05 08:30:57 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3AUQQEL7U5TX4VZUYYLDH9LKC95V01,A1IWS4NR6337YQ,Approved,"Tue Apr 05 08:32:07 PDT 2016","Tue Apr 05 08:33:04 PDT 2016",  Very interesting!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33CID57104TQPIMX3H1QWYLPONP3LN,A1GPZ5REMDQZ0L,Approved,"Tue Apr 05 08:33:02 PDT 2016","Tue Apr 05 08:33:36 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",36WLNQG78ZAHM7GI1OTS1MTH3I0BEY,A2IM25T4QY8JV2,Approved,"Tue Apr 05 08:36:26 PDT 2016","Tue Apr 05 08:38:58 PDT 2016", I think I paid attention to the content of the post itself more than the person posting or the news article,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3YWRV122CSZF95FXOCONE2PJH09U8Z,AXZU9N0EQ6NLF,Approved,"Tue Apr 05 08:37:48 PDT 2016","Tue Apr 05 08:38:59 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IX2EGZR7BJCDUJZBMQ9YHBDQCZJR4,ARJW244ERAL5R,Approved,"Tue Apr 05 08:40:23 PDT 2016","Tue Apr 05 08:41:01 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3D3VGR7TA0F1SGHA81YMIAUOUFER31,A38A5P4SMTW8YG,Approved,"Tue Apr 05 08:44:42 PDT 2016","Tue Apr 05 08:45:38 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3IGI0VL647K5Z7I4YS1XXTNPO9LON5,A39XRKAM1T0MK9,Approved,"Tue Apr 05 08:46:33 PDT 2016","Tue Apr 05 08:47:11 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VFJCI1K4ZZ2MSTY3G5614JXYKJGRY,A3LSJIDK2AO2MB,Approved,"Tue Apr 05 08:46:09 PDT 2016","Tue Apr 05 08:47:16 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",386PBUZZXFX1AWOM62TDC52EKKBJLF,A2BHCOFA55GS4D,Approved,"Tue Apr 05 08:45:31 PDT 2016","Tue Apr 05 08:47:18 PDT 2016",  thank you much for interesting survey ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3NQL1CS15R8U1QVF66WM91F4OMMYV7,A1ENRX3NTUCJLZ,Approved,"Tue Apr 05 08:46:57 PDT 2016","Tue Apr 05 08:48:21 PDT 2016",  Interesting hit. I spent more time trying to read the post and article than reading the name of the poster. ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3Q5C1WP23M1GDQ5XOQ70RGAV4DC51A,AZV195E9JW7ZH,Approved,"Tue Apr 05 08:50:31 PDT 2016","Tue Apr 05 08:51:04 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3WR9XG3T63BCSTGZZ15ZNYVU73H744,AYUBSG6FZ9DVU,Approved,"Tue Apr 05 08:49:50 PDT 2016","Tue Apr 05 08:51:34 PDT 2016",  I did not even have time to read through it. My answers were nothing but guesses.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3BC8WZX3V3WTBI2CJRZI08X40TURR5,AN6807Q4MJ47R,Approved,"Tue Apr 05 08:51:39 PDT 2016","Tue Apr 05 08:52:37 PDT 2016","I read the status, but not the name. I immediately shifted towards the article underneath the status.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",39LNWE0K4UW8YBRAXY0ERRJXKWFUI8,AJY6J33X1KJNP,Approved,"Tue Apr 05 08:53:56 PDT 2016","Tue Apr 05 08:54:32 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3JW0YLFXRTG3RA0KHFJUA6D2KNOWWG,AS8BGRD5QFUTQ,Approved,"Tue Apr 05 08:52:08 PDT 2016","Tue Apr 05 08:54:57 PDT 2016","  I couldn't remember the last 2 questions, so I guessed. No strategy.",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3I33IC7ZWF2K8HZA2QYV4A0MOXR2AU,A3TL861U3ASEO6,Approved,"Tue Apr 05 08:54:37 PDT 2016","Tue Apr 05 08:55:15 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3YZ8UPK3VTMHL85A5O4SGOL27RVUC6,A1Z5Y6UK5I681E,Approved,"Tue Apr 05 08:53:08 PDT 2016","Tue Apr 05 08:55:52 PDT 2016",  I just read author's name and what is post about.,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",33CID57104TQPIMX3H1QWYLPONQL36,A154FGTT7HQJV7,Approved,"Tue Apr 05 08:56:54 PDT 2016","Tue Apr 05 08:57:57 PDT 2016","  no strategy, just recalled what I could",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3HPZF4IVNMTY2HPFFP1HJ9RF3F7YC9,A1MACV1VH1M3LL,Approved,"Tue Apr 05 08:58:19 PDT 2016","Tue Apr 05 08:59:16 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",336KAV9KYQSL4ZXDIWCB7WITROU2Y4,AOHE56L0POV6,Approved,"Tue Apr 05 09:02:08 PDT 2016","Tue Apr 05 09:03:11 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",32M8BPYGATMPTTQFDTBXNCI6BO1GIV,A143RECL76A376,Approved,"Tue Apr 05 09:03:45 PDT 2016","Tue Apr 05 09:04:33 PDT 2016",n/a,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3H0W84IWBK242EX7XLFI11YLL45ERG,A21EFJ972J40T6,Approved,"Tue Apr 05 09:08:34 PDT 2016","Tue Apr 05 09:09:58 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",338JKRMM26ZON72SLB12RE6ODG9HAR,A30F1XBP254OTI,Approved,"Tue Apr 05 09:14:15 PDT 2016","Tue Apr 05 09:16:26 PDT 2016",  Task was too fast i couldn't even finish my quick read. thank you!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3CN4LGXD5XOV7DC0MAVZ0BFRB2R4Y3,A2BPBFN87X32NO,Approved,"Tue Apr 05 09:15:59 PDT 2016","Tue Apr 05 09:16:40 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3A1COHJ8NJVA4J9DODHOVN0TNSAH8O,A37SZ84T6GDN7T,Approved,"Tue Apr 05 09:29:15 PDT 2016","Tue Apr 05 09:31:17 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3VA45EW49NN2L0BFT53Z0MAML8JO10,A1XB1D2XYTN5GM,Approved,"Tue Apr 05 09:36:39 PDT 2016","Tue Apr 05 09:37:24 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3B837J3LDOW5CX2PYGZNQI20MVFSRW,A3GEL5PWFIK05S,Approved,"Tue Apr 05 09:36:32 PDT 2016","Tue Apr 05 09:37:29 PDT 2016",  Didn't realize the questions would require me to remember things that I read.  So good job if that was the point!,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3QILPRALQ5V2EFVORBC107XP94K8NP,A2NK20U5EHDQ1,Approved,"Tue Apr 05 09:40:52 PDT 2016","Tue Apr 05 09:41:19 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3AMW0RGHOD2NK7U5DSECMTSFYELNPP,AVCS7880TS9LF,Approved,"Tue Apr 05 09:45:36 PDT 2016","Tue Apr 05 09:48:13 PDT 2016"," My strategy was to take note of important names and places first, but I failed to remember numbers or dates.  ",Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",369J354OFDA909VEBS28Q9S12XAG65,A4EFUEFFZC26D,Approved,"Tue Apr 05 09:56:31 PDT 2016","Tue Apr 05 09:57:18 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",36V4Q8R5ZK0221AK14E19JTPYKYQMK,AA4T7L2N9LNKI,Approved,"Tue Apr 05 09:59:13 PDT 2016","Tue Apr 05 09:59:56 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3NXNZ5RS1AXDPZMBGW1Q466ATVZ976,A19CS1OXZSDDTT,Approved,"Tue Apr 05 10:02:37 PDT 2016","Tue Apr 05 10:03:14 PDT 2016",  ,Complete HIT,
32TMVRKDGNYE6NNOJ4R3CEV1B3748G,"Facebook impressions","",3180JW2OT4CN87L1EFD6VG6HYUH5JJ,A1KGOZ19S80UKO,Approved,"Tue Apr 05 10:09:58 PDT 2016","Tue Apr 05 10:11:46 PDT 2016","I did not get to read the entire article prior to answering, so I was unsure about the number of people killed.  Apparently, my brain did not pick up on the name of the person posting the Facebook message.",Complete HIT,
